ArtikelNr,groesse,ReferenzNr,Index,Bestand
54276,"48,0 EUR",161179,12,
54276,"49,0 EUR",161180,13,
54276,"50,0 EUR",161181,14,
54276,"46,0 EUR",161182,9,
54276,"41,0 EUR",161183,1,
54276,"41,5 EUR",161184,2,
54276,"42,0 EUR",161185,3,
54276,"43,0 EUR",161186,4,
54276,"43,5 EUR",161187,5,
54276,"44,0 EUR",161188,6,1.0
54276,"44,5 EUR",161189,7,
54276,"45,0 EUR",161190,8,
54276,"46,5 EUR",161191,10,
54276,"47,0 EUR",161192,11,
54277,"36,0 EUR",161193,0,
54277,"37,0 EUR",161194,1,
54277,"37,5 EUR",161195,2,
54277,"38,0 EUR",161196,3,
54277,"38,5 EUR",161197,4,
54277,"39,0 EUR",161198,5,
54277,"40,0 EUR",161199,6,
54277,"40,5 EUR",161200,7,
54277,"41,0 EUR",161201,8,
54277,"42,0 EUR",161202,9,
54278,"36,0 EUR",161203,0,
54278,"37,0 EUR",161204,1,
54278,"37,5 EUR",161205,2,
54278,"38,0 EUR",161206,3,
54278,"38,5 EUR",161207,4,
54278,"39,0 EUR",161208,5,
54278,"40,0 EUR",161209,6,
54278,"40,5 EUR",161210,7,
54278,"41,0 EUR",161211,8,
54278,"42,0 EUR",161212,9,
52866,"42,5 EUR",161213,10,
52867,"42,5 EUR",161214,10,1.0
54275,"42,5 EUR",161215,10,
54277,"42,5 EUR",161216,10,
54278,"42,5 EUR",161217,10,
54279,"34 Damen",161218,0,
54279,"36 Damen",161219,1,
54279,"38 Damen",161220,2,
54279,"40 Damen",161221,3,
54279,"42 Damen",161222,4,
54279,"44 Damen",161223,5,
54279,"46 Damen",161224,6,
44649,"44 Damen",161225,5,
44649,"46 Damen",161226,6,
44649,"34 Damen",161227,0,
44649,"36 Damen",161228,1,
44649,"38 Damen",161229,2,
44649,"40 Damen",161230,3,
54280,"42 Damen",161231,4,
54280,"44 Damen",161232,5,
54280,"46 Damen",161233,6,
54280,"34 Damen",161234,0,
54280,"36 Damen",161235,1,
54280,"38 Damen",161236,2,
54280,"40 Damen",161237,3,
54281,"34 Damen",161238,0,
54281,"36 Damen",161239,1,
54281,"38 Damen",161240,2,
54281,"40 Damen",161241,3,
54281,"42 Damen",161242,4,
54281,"44 Damen",161243,5,
54281,"46 Damen",161244,6,
54282,"34 Damen",161245,0,
54282,"36 Damen",161246,1,
54282,"38 Damen",161247,2,
54282,"40 Damen",161248,3,
54282,"42 Damen",161249,4,
54282,"44 Damen",161250,5,
54282,"46 Damen",161251,6,
54283,"34 Damen",161252,0,1.0
54283,"36 Damen",161253,1,
54283,"38 Damen",161254,2,
54283,"40 Damen",161255,3,1.0
54283,"42 Damen",161256,4,
54283,"44 Damen",161257,5,
54284,"34 Damen",161258,0,1.0
54284,"36 Damen",161259,1,1.0
54284,"38 Damen",161260,2,1.0
54284,"40 Damen",161261,3,
54284,"42 Damen",161262,4,1.0
54284,"44 Damen",161263,5,
54285,"34 Damen",161264,0,
54285,"36 Damen",161265,1,1.0
54285,"38 Damen",161266,2,
54285,"40 Damen",161267,3,
54285,"42 Damen",161268,4,1.0
54285,"44 Damen",161269,5,
54285,"46 Damen",161270,6,
54285,"48 Damen",161271,7,
54286,"34 Damen",161272,0,
54286,"36 Damen",161273,1,
54286,"38 Damen",161274,2,
54286,"40 Damen",161275,3,
54286,"42 Damen",161276,4,
54286,"44 Damen",161277,5,
54286,"46 Damen",161278,6,
54286,"48 Damen",161279,7,
54287,"34 Damen",161280,0,
54287,"36 Damen",161281,1,
54287,"38 Damen",161282,2,1.0
54287,"40 Damen",161283,3,
54287,"42 Damen",161284,4,1.0
54287,"44 Damen",161285,5,1.0
54287,"46 Damen",161286,6,
54287,"48 Damen",161287,7,
48242,"48 Damen",161288,8,
48242,"50 Damen",161289,0,
54288,"36 Damen",161290,0,
54288,"38 Damen",161291,1,1.0
54288,"40 Damen",161292,2,1.0
54288,"42 Damen",161293,3,1.0
54288,"44 Damen",161294,4,
54288,"46 Damen",161295,5,
53014,"50 Damen",161296,0,
54289,"34 Damen",161297,0,
54289,"36 Damen",161298,1,
54289,"38 Damen",161299,2,
54289,"40 Damen",161300,3,
54289,"42 Damen",161301,4,
54289,"44 Damen",161302,5,
54289,"46 Damen",161303,6,
54289,"48 Damen",161304,7,
54290,"44 Damen",161305,7,
54290,"34 Damen",161306,2,
54290,"36 Damen",161307,3,
54290,"38 Damen",161308,4,
54290,"40 Damen",161309,5,
54290,"42 Damen",161310,6,
54290,"46 Damen",161311,8,
54290,"48 Damen",161312,9,
54290,"50 Damen",161313,0,
54290,"52 Damen",161314,1,
33919,"50 Damen",161315,0,
33919,"52 Damen",161316,1,
54291,"34 Damen",161317,2,
54291,"36 Damen",161318,3,
54291,"38 Damen",161319,4,
54291,"40 Damen",161320,5,
54291,"42 Damen",161321,6,
54291,"44 Damen",161322,7,
54291,"46 Damen",161323,8,
54291,"48 Damen",161324,9,
54291,"50 Damen",161325,0,
54291,"52 Damen",161326,1,
45950,"46 Herren",161327,0,
45950,"48 Herren",161328,1,
45950,"50 Herren",161329,2,
45950,"54 Herren",161330,4,
45950,"56 Herren",161331,5,
54292,"52 Herren",161332,3,
54292,"46 Herren",161333,0,
54292,"48 Herren",161334,1,
54292,"50 Herren",161335,2,
54292,"54 Herren",161336,4,
54292,"56 Herren",161337,5,
54293,"46 Herren",161338,0,
54293,"48 Herren",161339,1,
54293,"50 Herren",161340,2,1.0
54293,"52 Herren",161341,3,
54293,"54 Herren",161342,4,
54293,"56 Herren",161343,5,
54294,"46 Herren",161344,0,
54294,"48 Herren",161345,1,
54294,"50 Herren",161346,2,1.0
54294,"52 Herren",161347,3,1.0
54294,"54 Herren",161348,4,1.0
54294,"56 Herren",161349,5,
54295,S,161350,0,
54295,M,161351,1,
54295,L,161352,2,1.0
54295,XL,161353,3,
54295,XXL,161354,4,
54295,XXXL,161355,5,
54296,S,161357,0,
54296,M,161358,1,1.0
54296,L,161359,2,
54296,XL,161360,3,1.0
54296,XXL,161361,4,1.0
54296,XXXL,161362,5,
54297,S,161363,0,
54297,M,161364,1,1.0
54297,L,161365,2,
54297,XL,161366,3,1.0
54297,XXL,161367,4,
54297,XXXL,161368,5,
54298,S,161369,0,
54298,M,161370,1,
54298,L,161371,2,
54298,XL,161372,3,
54298,XXL,161373,4,
54298,XXXL,161374,5,
54299,S,161376,0,
54299,M,161377,1,1.0
54299,L,161378,2,
54299,XL,161379,3,
54299,XXL,161380,4,
54299,XXXL,161381,5,1.0
54300,"46 Herren",161382,0,
54300,"48 Herren",161383,1,
54300,"50 Herren",161384,2,
54300,"52 Herren",161385,3,
54300,"54 Herren",161386,4,
54300,"56 Herren",161387,5,
54300,"58 Herren",161388,6,
54300,"60 Herren",161389,7,
54300,"62 Herren",161390,8,
54301,"46 Herren",161391,0,
54301,"48 Herren",161392,1,
54301,"50 Herren",161393,2,
54301,"52 Herren",161394,3,
54301,"54 Herren",161395,4,
54301,"56 Herren",161396,5,
54301,"58 Herren",161397,6,
54302,"20 Liter",161400,0,
54303,"20 Liter",161401,0,2.0
54304,"20 Liter",161402,0,
54305,"20 Liter",161403,0,2.0
54306,"205 cm",161404,0,3.0
54307,"190 cm",161405,0,
54308,"190 cm",161406,0,3.0
54309,"190 cm",161407,0,1.0
54310,"205 cm",161408,0,3.0
54311,"190 cm",161409,0,
54312,"105-135 cm",161410,0,2.0
54313,"105-135 cm",161411,0,1.0
54314,S,161412,0,1.0
54315,S,161413,0,1.0
54316,M,161415,0,1.0
54317,M,161416,0,1.0
54318,L,161417,0,
54319,L,161418,0,
54320,S,161419,0,
54320,M,161420,1,1.0
54320,L,161421,2,1.0
54320,XL,161422,3,
54320,XXL,161423,4,
54321,-,161424,0,
54322,"41,0 EUR",161425,0,
54322,"41,5 EUR",161426,1,
54322,"42,0 EUR",161427,2,
54322,"42,5 EUR",161428,3,1.0
54322,"43,0 EUR",161429,4,1.0
54322,"43,5 EUR",161430,5,
54322,"44,0 EUR",161431,6,1.0
54322,"44,5 EUR",161432,7,
54322,"45,0 EUR",161433,8,
54322,"45,5 EUR",161434,9,
54322,"46,0 EUR",161435,10,
42609,"52 cm",161436,0,1.0
54324,"6,0 UK",161437,0,
54324,"6,5 UK",161438,1,
54324,"7,0 UK",161439,2,
54324,"7,5 UK",161440,3,
54324,"8,0 UK",161441,4,
54324,"8,5 UK",161442,5,1.0
54324,"9,0 UK",161443,6,1.0
54324,"9,5 UK",161444,7,
54324,"10,0 UK",161445,8,
54324,"10,5 UK",161446,9,
54324,"11,0 UK",161447,10,
54324,"11,5 UK",161448,11,1.0
54324,"12,0 UK",161449,12,
54325,"6,0 UK",161450,0,
54325,"6,5 UK",161451,1,
54325,"7,0 UK",161452,2,
54325,"7,5 UK",161453,3,
54325,"8,0 UK",161454,4,1.0
54325,"8,5 UK",161455,5,1.0
54325,"9,0 UK",161456,6,
54325,"9,5 UK",161457,7,
54325,"10,0 UK",161458,8,
54325,"10,5 UK",161459,9,
54325,"11,0 UK",161460,10,1.0
54325,"11,5 UK",161461,11,1.0
54325,"12,0 UK",161462,12,
54327,XS,161464,0,
54327,S,161465,1,1.0
54327,M,161466,2,
54327,L,161467,3,
26101,"6,0 UK",161468,0,
26101,"6,5 UK",161469,1,
26101,"7,0 UK",161470,2,
26101,"7,5 UK",161471,3,
35458,"3,5 UK",161472,0,
35458,"4,0 UK",161473,1,
35458,"4,5 UK",161474,2,
35458,"9,0 UK",161475,11,
35458,"8,5 UK",161476,10,
54328,"6,0 UK",161477,0,
54328,"6,5 UK",161478,1,
54328,"7,0 UK",161479,2,
54328,"7,5 UK",161480,3,
54328,"8,0 UK",161481,4,
54328,"8,5 UK",161482,5,
54328,"9,0 UK",161483,6,1.0
54328,"9,5 UK",161484,7,
54328,"10,0 UK",161485,8,
54328,"10,5 UK",161486,9,1.0
54328,"11,0 UK",161487,10,
54328,"11,5 UK",161488,11,1.0
54328,"12,0 UK",161489,12,
54329,"6,0 UK",161490,0,
54329,"6,5 UK",161491,1,
54329,"7,0 UK",161492,2,
54329,"7,5 UK",161493,3,
54329,"8,0 UK",161494,4,
54329,"8,5 UK",161495,5,
54329,"9,0 UK",161496,6,
54329,"9,5 UK",161497,7,
54329,"10,0 UK",161498,8,
54329,"10,5 UK",161499,9,
54329,"11,0 UK",161500,10,
54329,"11,5 UK",161501,11,
54329,"12,0 UK",161502,12,
37368,"6,0 UK",161503,0,
37368,"7,0 UK",161504,2,
37368,"7,5 UK",161505,3,
37368,"8,0 UK",161506,4,
37368,"8,5 UK",161507,5,
37368,"10,0 UK",161508,8,
40722,"3,5 UK",161509,0,
40722,"4,0 UK",161510,1,
40722,"4,5 UK",161511,2,
40722,"5,0 UK",161512,3,
40722,"5,5 UK",161513,4,
40722,"6,0 UK",161514,5,
40722,"7,5 UK",161515,8,
40722,"8,0 UK",161516,9,
27985,"6,0 UK",161517,0,
27985,"7,0 UK",161518,2,
27985,"7,5 UK",161519,3,
27985,"8,5 UK",161520,5,
27985,"9,0 UK",161521,6,
27985,"9,5 UK",161522,8,
27985,"11,0 UK",161523,10,
27985,"11,5 UK",161524,11,
54330,"6,0 UK",161525,0,
54330,"6,5 UK",161526,1,
54330,"7,0 UK",161527,2,
54330,"7,5 UK",161528,3,
54330,"8,0 UK",161529,4,1.0
54330,"8,5 UK",161530,5,
54330,"9,0 UK",161531,6,
54330,"9,5 UK",161532,7,
54330,"10,0 UK",161533,8,1.0
54330,"10,5 UK",161534,9,1.0
54330,"11,0 UK",161535,10,
54330,"11,5 UK",161536,11,1.0
54330,"12,0 UK",161537,12,1.0
54331,-,161538,0,
54332,"1 liter",161539,0,
54333,"1,5 Liter",161540,0,
54334,"44 Herren",161541,0,
54334,"46 Herren",161542,1,
54334,"48 Herren",161543,2,
54334,"50 Herren",161544,3,
54334,"52 Herren",161545,4,
54334,"54 Herren",161546,5,
54334,"56 Herren",161547,6,
54334,"58 Herren",161548,7,
54334,"60 Herren",161549,8,
54335,"44 Herren",161550,0,
54335,"46 Herren",161551,1,
54335,"48 Herren",161552,2,
54335,"50 Herren",161553,3,
54335,"52 Herren",161554,4,
54335,"54 Herren",161555,5,
54335,"56 Herren",161556,6,
54335,"58 Herren",161557,7,
54335,"60 Herren",161558,8,
54221,"22 Liter",161559,0,
54336,"12 Liter",161560,0,
54337,"12 Liter",161561,0,
54338,"36 Damen",161563,1,1.0
54338,"38 Damen",161564,2,
54338,"40 Damen",161565,3,
54338,"42 Damen",161566,4,
54338,"44 Damen",161567,5,
54338,"46 Damen",161568,6,
54320,XXXL,161569,5,
54339,"8 Liter",161570,0,
54340,"22 Liter",161571,0,
54341,-,161572,0,
54342,universal,161573,0,
54343,-,161574,0,
54344,-,161575,0,
54345,"3 Personen",161576,0,
54346,"8 Liter",161577,0,
54347,"8 Liter",161578,0,
54348,"120 cm",161579,0,1.0
54349,"90 cm",161580,0,5.0
54350,-,161582,0,
54351,35cm,161583,0,
54352,"170 cm",161584,0,
54353,"48,0 EUR",161585,0,
54354,-,161586,0,
54355,-,161587,0,
54356,-,161589,0,
54357,-,161590,0,1.0
54358,-,161591,0,
54359,"60 Meter",161593,0,
54360,"7,0 USA Men",161594,0,
54360,"8,0 USA Men",161595,1,
54360,"9,0 USA Men",161596,2,
54360,"10,0 USA Men",161597,3,
54360,"11,0 USA Men",161598,4,
54360,"12,0 USA Men",161599,5,
54360,"13,0 USA Men",161600,6,
54360,"14,0 USA Men",161601,7,
54361,"48 Liter",161602,0,
54362,"11,5 UK",161603,0,
50549,"50 Damen",161604,0,
54363,"3,0 UK",161605,0,
54363,"3,5 UK",161606,1,
54363,"4,0 UK",161607,2,
54363,"4,5 UK",161608,3,
54363,"5,0 UK",161609,4,1.0
54363,"5,5 UK",161610,5,
54363,"6,0 UK",161611,6,1.0
54363,"6,5 UK",161612,7,1.0
54363,"7,0 UK",161613,8,
54363,"7,5 UK",161614,9,1.0
54363,"8,0 UK",161615,10,
54363,"8,5 UK",161616,11,1.0
54363,"9,0 UK",161617,12,1.0
54363,"9,5 UK",161618,13,1.0
54363,"10,0 UK",161619,14,
54363,"10,5 UK",161620,15,1.0
54363,"11,0 UK",161621,16,
54363,"11,5 UK",161622,17,1.0
54363,"12,0 UK",161623,18,1.0
54364,-,161624,0,
54365,S,161625,0,
54365,M,161626,1,
54365,L,161627,2,
54365,XL,161628,3,
54365,XXL,161629,4,
54365,XXXL,161630,5,
54366,-,161631,0,
54367,"34 Damen",161632,0,
54367,"36 Damen",161633,1,
54367,"38 Damen",161634,2,
54367,"40 Damen",161635,3,
54367,"42 Damen",161636,4,
54367,"44 Damen",161637,5,
54367,"46 Damen",161638,6,
54367,"48 Damen",161639,7,
54368,"45 Liter",161640,0,
54369,"45 Liter",161641,0,
54370,"45 Liter",161642,0,
54371,"55 Liter",161643,0,
54372,"55 Liter",161644,0,
54373,"44 Liter",161645,0,
54374,"54 Liter",161646,0,
54375,"40 Liter",161647,0,
54376,"40 Liter",161648,0,
54377,"40 Liter",161649,0,1.0
54378,"40 Liter",161650,0,2.0
54379,"40 Liter",161651,0,1.0
54380,"40 Liter",161652,0,
54381,"60 Liter",161653,0,1.0
54382,"60 Liter",161654,0,2.0
54383,"60 Liter",161655,0,
54384,"60 Liter",161656,0,
54385,"45 Liter",161657,0,
54386,-,161658,0,
54387,-,161659,0,
54388,"185 cm",161661,0,
49364,XL,161662,4,
54389,XXXL,161664,0,
54391,-,161666,0,
54392,S,161667,0,
54392,M,161668,1,
54392,L,161669,2,
54392,XL,161670,3,
54392,XXL,161671,4,
54393,XXXL,161672,0,
54394,S,161673,0,
54394,M,161674,1,
54394,L,161675,2,
54394,XL,161676,3,
54394,XXL,161677,4,
54395,XXXL,161678,0,
54396,S,161679,0,
54396,M,161680,1,1.0
54396,L,161681,2,1.0
54396,XL,161682,3,
54396,XXL,161683,4,
54397,XXXL,161684,0,
54398,S,161685,0,
54398,M,161686,1,
54398,L,161687,2,
54398,XL,161688,3,
54398,XXL,161689,4,
54399,S,161691,0,1.0
54399,M,161692,1,
54399,L,161693,2,
54399,XL,161694,3,
54399,XXL,161695,4,
54400,XXXL,161696,0,
54401,XXXL,161697,0,
54402,S,161698,0,
54402,M,161699,1,
54402,L,161700,2,
54402,XL,161701,3,
54402,XXL,161702,4,
54403,XXXL,161703,0,
54404,S,161704,0,
54404,M,161705,1,
54404,L,161706,2,
54404,XL,161707,3,
54404,XXL,161708,4,
54405,XXXL,161710,0,
54406,S,161711,0,
54406,M,161712,1,
54406,L,161713,2,
54406,XL,161714,3,
54406,XXL,161715,4,
54407,S,161716,0,
54407,M,161717,1,
54407,L,161718,2,
54407,XL,161719,3,
54407,XXL,161720,4,
54408,S,161721,0,
54408,M,161722,1,
54408,L,161723,2,
54408,XL,161724,3,
54408,XXL,161725,4,
54409,S,161726,0,
54409,M,161727,1,
54409,L,161728,2,1.0
54409,XL,161729,3,
54409,XXL,161730,4,1.0
54411,-,161732,0,
54412,S,161733,0,
54412,M,161734,1,
54412,L,161735,2,
54412,XL,161736,3,
54412,XXL,161737,4,
54412,XXXL,161738,5,
54413,S,161739,0,
54413,M,161740,1,
54413,L,161741,2,1.0
54413,XL,161742,3,1.0
54413,XXL,161743,4,
54413,XXXL,161744,5,
54414,S,161745,0,
54414,M,161746,1,1.0
54414,L,161747,2,1.0
54414,XL,161748,3,1.0
54414,XXL,161749,4,1.0
54414,XXXL,161750,5,1.0
54407,XXXL,161751,5,
54409,XXXL,161752,5,
54406,XXXL,161753,5,
54408,XXXL,161754,5,
54410,XS,161755,0,
54410,S,161756,1,1.0
54410,M,161757,2,1.0
54410,L,161758,3,
54410,XL,161759,4,
54410,XXL,161760,5,
54415,XS,161761,0,
54415,S,161762,1,1.0
54415,M,161763,2,
54415,L,161764,3,
54415,XL,161765,4,
54415,XXL,161766,5,
54416,XS,161767,0,
54416,S,161768,1,1.0
54416,M,161769,2,
54416,L,161770,3,
54416,XL,161771,4,
54416,XXL,161772,5,
54417,-,161773,0,
54418,XS,161774,0,
54418,S,161775,1,
54418,M,161776,2,
54418,L,161777,3,
54418,XL,161778,4,
54419,XS,161779,0,
54419,S,161780,1,
54419,M,161781,2,
54419,L,161782,3,
54419,XL,161783,4,1.0
54420,XS,161784,0,
54420,S,161785,1,
54420,M,161786,2,1.0
54420,L,161787,3,
54420,XL,161788,4,
54421,XXL,161789,0,
54422,XXL,161790,0,
54423,XXL,161791,0,
54424,XS,161792,0,
54424,S,161793,1,1.0
54424,M,161794,2,1.0
54424,L,161795,3,
54424,XL,161796,4,
54425,XS,161797,0,
54425,S,161798,1,
54425,M,161799,2,
54425,L,161800,3,
54425,XL,161801,4,
54426,XXL,161802,0,
54427,XXL,161803,0,
54428,XXL,161804,0,
54429,XXL,161805,0,
54430,XS,161806,0,
54430,S,161807,1,
54430,M,161808,2,1.0
54430,L,161809,3,
54430,XL,161810,4,
54430,XXL,161811,5,
54431,XS,161812,0,
54431,S,161813,1,1.0
54431,M,161814,2,1.0
54431,L,161815,3,2.0
54431,XL,161816,4,2.0
54431,XXL,161817,5,
54432,XS,161818,0,
54432,S,161819,1,
54432,M,161820,2,
54432,L,161821,3,
54432,XL,161822,4,
54432,XXL,161823,5,
54433,-,161824,0,
54434,universal,161825,0,
54435,universal,161826,0,
54436,universal,161827,0,
54437,universal,161828,0,
54438,universal,161829,0,
54439,universal,161830,0,
54440,universal,161831,0,
54441,universal,161832,0,
54442,universal,161833,0,
54443,universal,161834,0,2.0
53505,"13 Liter",161835,0,
54444,universal,161836,0,
54445,universal,161837,0,
54446,"6,0 UK",161838,0,
54446,"6,5 UK",161839,1,
54446,"7,0 UK",161840,2,
54446,"7,5 UK",161841,3,
54446,"8,0 UK",161842,4,
54446,"8,5 UK",161843,5,
54446,"9,0 UK",161844,6,
54446,"9,5 UK",161845,7,
54446,"10,0 UK",161846,8,
54446,"10,5 UK",161847,9,
54446,"11,0 UK",161848,10,
54446,"11,5 UK",161849,11,
54446,"12,0 UK",161850,12,
54447,-,161851,0,
54448,-,161852,0,
54449,-,161853,0,
54450,-,161854,0,
54451,-,161855,0,7.0
54452,S,161856,0,
54452,M,161857,1,
54452,L,161858,2,
54452,XL,161859,3,
54452,XXL,161860,4,
54453,-,161861,0,
54454,XS,161862,0,
54454,S,161863,1,
54454,M,161864,2,
54454,L,161865,3,
54454,XL,161866,4,
54455,-,161867,0,
54456,"W 28",161868,0,
54456,"W 30",161869,1,
54456,"W 32",161870,2,
54456,"W 34",161871,3,
54456,"W 36",161872,4,
54456,"W 38",161873,5,
54457,-,161874,0,1.0
54458,-,161875,0,5.0
44189,XXL,161876,5,
54459,S,161877,0,
54459,M,161878,1,
54459,L,161879,2,1.0
54459,XL,161880,3,
54459,XXL,161881,4,1.0
54460,XXXL,161882,0,
54461,"6,0 UK",161883,0,
54461,"6,5 UK",161884,1,
54461,"7,0 UK",161885,2,
54461,"7,5 UK",161886,3,
54461,"8,0 UK",161887,4,
54461,"8,5 UK",161888,5,
54461,"9,0 UK",161889,6,
54461,"9,5 UK",161890,7,
54461,"10,0 UK",161891,8,
54461,"10,5 UK",161892,9,
54461,"11,0 UK",161893,10,
54461,"11,5 UK",161894,11,
54461,"12,0 UK",161895,12,
54461,"12,5 UK",161896,13,
54461,"13,0 UK",161897,14,
54461,"13,5 UK",161898,15,
54461,"14,0 UK",161899,16,
54462,-,161900,0,
54463,"20+3 Liter",161905,0,
54464,"20+3 Liter",161906,0,
54465,"20+3 Liter",161907,0,
54466,"20 Liter",161908,0,2.0
39585,"26 Liter",161909,0,2.0
38035,"6 Liter",161910,0,
46240,"6 Liter",161911,1,
54467,"6,5 Liter",161912,0,1.0
50955,"7 Liter",161913,0,
37180,"7 Liter",161914,0,3.0
54468,"12 Liter",161915,0,3.0
54469,"22 Liter",161916,0,
54470,S,161917,1,
54470,M,161918,2,
54470,L,161919,3,
54470,XL,161920,4,1.0
54470,XXL,161921,5,
54470,XXXL,161922,6,
54470,XS,161923,0,
54471,-,161924,0,12.0
54472,-,161925,0,1.0
54473,-,161926,0,1.0
54474,"6,5 UK",161927,0,
54474,"7,0 UK",161928,1,
54474,"7,5 UK",161929,2,
54474,"8,0 UK",161930,3,
54474,"8,5 UK",161931,4,1.0
54474,"9,0 UK",161932,5,1.0
54474,"9,5 UK",161933,6,1.0
54474,"10,0 UK",161934,7,
54474,"10,5 UK",161935,8,1.0
54474,"11,0 UK",161936,9,1.0
54474,"11,5 UK",161937,10,
54474,"12,0 UK",161938,11,
54474,"13,0 UK",161939,12,1.0
54474,"14,0 UK",161940,13,
54474,"15,0 UK",161941,14,1.0
54475,"6,5 UK",161942,0,
54475,"7,0 UK",161943,1,
54475,"7,5 UK",161944,2,
54475,"8,0 UK",161945,3,
54475,"8,5 UK",161946,4,1.0
54475,"9,0 UK",161947,5,
54475,"9,5 UK",161948,6,
54475,"10,0 UK",161949,7,
54475,"10,5 UK",161950,8,1.0
54475,"11,0 UK",161951,9,1.0
54475,"11,5 UK",161952,10,1.0
54475,"12,0 UK",161953,11,1.0
54475,"13,0 UK",161954,12,
54475,"14,0 UK",161955,13,1.0
54475,"15,0 UK",161956,14,
54476,"2,5 UK",161957,0,
54476,"3,0 UK",161958,1,
54476,"3,5 UK",161959,2,
54476,"4,0 UK",161960,3,
54476,"4,5 UK",161961,4,
54476,"5,0 UK",161962,5,
54476,"5,5 UK",161963,6,1.0
54476,"6,0 UK",161964,7,1.0
54476,"6,5 UK",161965,8,
54476,"7,0 UK",161966,9,2.0
54476,"7,5 UK",161967,10,2.0
54476,"8,0 UK",161968,11,1.0
54476,"8,5 UK",161969,12,
54476,"9,0 UK",161970,13,2.0
54476,"10,0 UK",161971,14,1.0
54477,"2,5 UK",161972,0,
54477,"3,0 UK",161973,1,
54477,"3,5 UK",161974,2,
54477,"4,0 UK",161975,3,
54477,"4,5 UK",161976,4,
54477,"5,0 UK",161977,5,
54477,"5,5 UK",161978,6,
54477,"6,0 UK",161979,7,
54477,"6,5 UK",161980,8,
54477,"7,0 UK",161981,9,
54477,"7,5 UK",161982,10,
54477,"8,0 UK",161983,11,
54477,"8,5 UK",161984,12,
54477,"9,0 UK",161985,13,
54477,"10,0 UK",161986,14,
54478,"6,5 UK",161987,0,
54478,"7,0 UK",161988,1,
54478,"7,5 UK",161989,2,
54478,"8,0 UK",161990,3,
54478,"8,5 UK",161991,4,
54478,"9,0 UK",161992,5,
54478,"9,5 UK",161993,6,
54478,"10,0 UK",161994,7,
54478,"10,5 UK",161995,8,
54478,"11,0 UK",161996,9,
54478,"11,5 UK",161997,10,
54478,"12,0 UK",161998,11,
54478,"13,0 UK",161999,12,
54479,"3,5 UK",162002,0,
54479,"4,0 UK",162003,1,
54479,"4,5 UK",162004,2,
54479,"5,0 UK",162005,3,
54479,"5,5 UK",162006,4,
54479,"6,0 UK",162007,5,
54479,"6,5 UK",162008,6,
54479,"7,0 UK",162009,7,
54479,"7,5 UK",162010,8,
54479,"8,0 UK",162011,9,
54479,"8,5 UK",162012,10,
54479,"9,0 UK",162013,11,
47945,"3,5 UK",162014,0,
54480,"5,0 USA Damen",162015,0,
54480,"5,5 USA Damen",162016,1,
54480,"6,0 USA Damen",162017,2,
54480,"6,5 USA Damen",162018,3,
54480,"7,0 USA Damen",162019,4,
54480,"7,5 USA Damen",162020,5,
54480,"8,0 USA Damen",162021,6,
54480,"8,5 USA Damen",162022,7,
54480,"9,0 USA Damen",162023,8,
54480,"9,5 USA Damen",162024,9,
54480,"10,0 USA Damen",162025,10,
54480,"10,5 USA Damen",162026,11,
54480,"11,0 USA Damen",162027,12,
54480,"12,0 USA Damen",162028,13,
37214,"12,0 USA Damen",162029,13,1.0
54481,"5,0 USA Damen",162030,0,
54481,"5,5 USA Damen",162031,1,
54481,"6,0 USA Damen",162032,2,
54481,"6,5 USA Damen",162033,3,
54481,"7,0 USA Damen",162034,4,
54481,"7,5 USA Damen",162035,5,
54481,"8,0 USA Damen",162036,6,
54481,"8,5 USA Damen",162037,7,
54481,"9,0 USA Damen",162038,8,
54481,"9,5 USA Damen",162039,9,
54481,"10,0 USA Damen",162040,10,
54481,"10,5 USA Damen",162041,11,
54481,"11,0 USA Damen",162042,12,1.0
54481,"12,0 USA Damen",162043,13,
54482,"5,0 USA Damen",162044,0,
54482,"5,5 USA Damen",162045,1,
54482,"6,0 USA Damen",162046,2,
54482,"6,5 USA Damen",162047,3,
54482,"7,0 USA Damen",162048,4,
54482,"7,5 USA Damen",162049,5,
54482,"8,0 USA Damen",162050,6,
54482,"8,5 USA Damen",162051,7,
54482,"9,0 USA Damen",162052,8,
54482,"9,5 USA Damen",162053,9,
54482,"10,0 USA Damen",162054,10,
54482,"10,5 USA Damen",162055,11,
54482,"11,0 USA Damen",162056,12,1.0
54482,"12,0 USA Damen",162057,13,
54483,"5,0 USA Damen",162058,0,
54483,"5,5 USA Damen",162059,1,
54483,"6,0 USA Damen",162060,2,
54483,"6,5 USA Damen",162061,3,
54483,"7,0 USA Damen",162062,4,
54483,"7,5 USA Damen",162063,5,
54483,"8,0 USA Damen",162064,6,
54483,"8,5 USA Damen",162065,7,
54483,"9,0 USA Damen",162066,8,
54483,"9,5 USA Damen",162067,9,
54483,"10,0 USA Damen",162068,10,
54483,"10,5 USA Damen",162069,11,
54483,"11,0 USA Damen",162070,12,
54483,"12,0 USA Damen",162071,13,
54484,"7,0 USA Men",162072,0,
54484,"7,5 USA Men",162073,1,
54484,"8,0 USA Men",162074,2,
54484,"8,5 USA Men",162075,3,
54484,"9,0 USA Men",162076,4,
54484,"9,5 USA Men",162077,5,
54484,"10,0 USA Men",162078,6,
54484,"10,5 USA Men",162079,7,
54484,"11,0 USA Men",162080,8,
54484,"11,5 USA Men",162081,9,
